﻿MP's name,Constituency,Office maximum budget available,Reason for budget set,Office spend,Remaining office budget,Staffing maximum budget available,Reason for budget set,Staffing spend,Remaining staffing budget,Start-up maximum budget available,Reason for budget set,Start-up spend,Remaining start-up budget,Wind-up maximum budget available,Reason for budget set,Wind-up spend,Remaining wind-up budget,Subtotal of office running costs,Accommodation maximum budget available,Reason for budget set,Accommodation spend,Remaining accommodation budget,Travel and subsistence maximum budget available,Travel and subsistence spend,Other costs maximum budget available,Other costs spend,Subtotal of other parliamentary costs,Overall total spend for this financial year,pID
Seema Kennedy,South Ribble CC,23450,Standard non-London area budget,15673.236,7776.764,145926.9,"Standard non-London area budget, plus an uplift of £4,526.90 for staff absence",138048.10,7878.80,39.28,"The full budget amount of £6,000 covers one year from the date of the MP's election. £5,960.72 covered the spend for 2015-16, and the remaining £39.28 was available to spend in 2016-17, until 7th May 2016.",0,39.28,0,,0,0,153721.34,8850,Standard budget for an MP who owns their own property and is claiming the associated costs only (such as utilities),8158.58,691.42,0,21774.51,0,0,29933.09,183654.43,4455
Seema Malhotra,Feltham and Heston BC,26100,Standard London area budget,25586.118,513.882,148500,Standard London area budget,146878.90,1621.10,0,,0,0,0,,0,0,172465.02,0,,0,0,0,350.37,0,0,350.37,172815.39,4253
Shabana Mahmood,"Birmingham, Ladywood BC",23450,Standard non-London area budget,22115.08,1334.92,141400,Standard non-London area budget,134655.43,6744.57,0,,0,0,0,,0,0,156770.51,20610,Standard budget for renting a property in the London area,18190.39,2419.61,0,8353.78,0,0,26544.17,183314.68,3914
Shailesh Vara,North West Cambridgeshire CC,23450,Standard non-London area budget,10088.67,13361.33,141400,Standard non-London area budget,126919.08,14480.92,0,,0,0,0,,0,0,137007.75,0,,0,0,0,3883.15,0,0,3883.15,140890.90,1496
Sharon Hodgson,Washington and Sunderland West BC,23450,Standard non-London area budget,21880.54,1569.46,141400,Standard non-London area budget,136219.78,5180.22,0,,0,0,0,,0,0,158100.32,21014.16,"Standard London area budget, plus an uplift for one dependant for two months",20797.37,216.79,0,11511.5,0,1834.59,34143.46,192243.78,1521
Sheryll Murray,South East Cornwall CC,23450,Standard non-London area budget,15536.3,7913.7,141400,Standard non-London area budget,131177.22,10222.78,0,,0,0,0,,0,0,146713.52,20610,Standard budget for renting a property in the London area,20114.26,495.74,0,12820.95,0,0,32935.21,179648.73,4100
Simon Burns,Chelmsford BC,23450,Standard non-London area budget,10519.172,12930.828,141400,Standard non-London area budget,109236.34,32163.66,0,,0,0,0,,0,0,119755.51,0,,0,0,0,1743.03,0,0,1743.03,121498.54,46
Simon Danczuk,Rochdale CC,24362.06,"Standard non-London area budget, plus an uplift of £912.06 agreed following an application to IPSA",24164.608,197.452,141400,Standard non-London area budget,134162.67,7237.33,0,,0,0,0,,0,0,158327.28,25460,"Standard budget for renting a property in the London area, plus an uplift to cover the cost of two dependants",27620.31,-2160.31,0,24894.06,0,0,52514.37,210841.65,4059
Simon Hart,Carmarthen West and South Pembrokeshire CC,23450,Standard non-London area budget,18239.14288,5210.85712,141400,Standard non-London area budget,132649.40,8750.60,0,,0,0,0,,0,0,150888.54,25460,"Standard budget for renting a property in the London area, plus an uplift to cover the cost of two dependants",20444.62,5015.38,0,14414.3,0,0,34858.92,185747.46,3944
Simon Hoare,North Dorset CC,23450,Standard non-London area budget,12435.74,11014.26,141400,Standard non-London area budget,140158.19,1241.81,2555.47,"The full budget amount of £6,000 covers one year from the date of the MP's election. £3,444.53 covered the spend for 2015-16, and the remaining £2,555.47 was available to spend in 2016-17, until 7th May 2016.",0,2555.47,0,,0,0,152593.93,18635,"Standard budget for renting a property in Constituency Band D, plus an uplift to cover the cost of three dependants",18635,0,0,6147.43,0,0,24782.43,177376.36,4494
Simon Kirby,"Brighton, Kemptown BC",23450,Standard non-London area budget,13542.65,9907.35,141400,Standard non-London area budget,90414.11,50985.89,0,,0,0,0,,0,0,103956.76,20610,Standard budget for renting a property in the London area,20554.61,55.39,0,2527.2,0,0,23081.81,127038.57,3929
Siobhain McDonagh,Mitcham and Morden BC,26100,Standard London area budget,25653.768,446.232,148500,Standard London area budget,148500.00,0.00,0,,0,0,0,,0,0,174153.77,0,,0,0,0,0,0,0,0,174153.77,193
Stella Creasy,Walthamstow BC,26100,Standard London area budget,22665.88,3434.12,148500,Standard London area budget,134205.71,14294.29,0,,0,0,0,,0,0,156871.59,0,,0,0,0,685.8,0,0,685.8,157557.39,4088
Stephen Barclay,North East Cambridgeshire CC,23450,Standard non-London area budget,18719.484,4730.516,141400,Standard non-London area budget,134468.90,6931.10,0,,0,0,0,,0,0,153188.38,10144.8,Hotels,10144.8,0,0,12477.65,0,780,23402.45,176590.83,4095
Stephen Crabb,Preseli Pembrokeshire CC,23450,Standard non-London area budget,18975.616,4474.384,158713.28,"Standard non-London area budget, plus an uplift of £17,313.28 for staff absence",137864.39,20848.89,0,,0,0,0,,0,0,156840.01,25460,"Standard budget for renting a property in the London area, plus an uplift to cover the cost of two dependants",22944.08,2515.92,0,12607.23,0,0,35551.31,192391.32,1554
Stephen Doughty,Cardiff South and Penarth BC,23450,Standard non-London area budget,22806.706,643.294,141400,Standard non-London area budget,141210.63,189.37,0,,0,0,0,,0,0,164017.34,20610,Standard budget for renting a property in the London area,17691.13,2918.87,0,5928.7,0,150,23769.83,187787.17,4264
Stephen Gethins,North East Fife CC,24224,"Standard non-London area budget, plus an uplift of £774.00 agreed following an application to IPSA",24181.25,42.75,141400,Standard non-London area budget,130905.05,10494.95,658.93,"The full budget amount of £6,000 covers one year from the date of the MP's election. £5,341.07 covered the spend for 2015-16, and the remaining £658.93 was available to spend in 2016-17, until 7th May 2016.",0,658.93,0,,0,0,155086.30,23035,"Standard budget for renting a property in the London area, plus an uplift to cover the cost of one dependant",21335.39,1699.61,0,28594.11,0,156,50085.5,205171.80,4434
Stephen Hammond,Wimbledon BC,26100,Standard London area budget,4691.68,21408.32,148500,Standard London area budget,137119.90,11380.10,0,,0,0,0,,0,0,141811.58,0,,0,0,0,931.26,0,0,931.26,142742.84,1585
Stephen Hepburn,Jarrow BC,23450,Standard non-London area budget,20613.39,2836.61,141400,Standard non-London area budget,122539.00,18861.00,0,,0,0,0,,0,0,143152.39,20610,Standard budget for renting a property in the London area,20519.2,90.8,0,10311.61,0,0,30830.81,173983.20,520
Stephen Kinnock,Aberavon CC,23450,Standard non-London area budget,19900.054,3549.946,141811.39,"Standard non-London area budget, plus an uplift of £411.39 for staff absence",119921.52,21889.87,1417.77,"The full budget amount of £6,000 covers one year from the date of the MP's election. £4,582.23 covered the spend for 2015-16, and the remaining £1,417.77 was available to spend in 2016-17, until 7th May 2016.",0,1417.77,0,,0,0,139821.57,10410,Standard budget for renting a property in constituency band E,3962.41,6447.59,0,7519.03,0,0,11481.44,151303.01,4359
Stephen McCabe,"Birmingham, Selly Oak BC",23450,Standard non-London area budget,23450,0,142960.96,"Standard non-London area budget, plus an uplift of £1,560.96 for staff absence",129888.22,13072.74,0,,0,0,0,,0,0,153338.22,8850,Standard budget for an MP who owns their own property and is claiming the associated costs only (such as utilities),2461.3,6388.7,0,5802.17,0,1043.12,9306.59,162644.81,298
Stephen McPartland,Stevenage CC,23450,Standard non-London area budget,17380.552,6069.448,141400,Standard non-London area budget,95176.09,46223.91,0,,0,0,0,,0,0,112556.64,0,,0,0,0,0,0,0,0,112556.64,4093
Stephen Metcalfe,South Basildon and East Thurrock BC,23450,Standard non-London area budget,19972.75,3477.25,141400,Standard non-London area budget,131932.98,9467.02,0,,0,0,0,,0,0,151905.73,0,,0,0,0,176.8,0,0,176.8,152082.53,4092
Stephen Phillips,Sleaford and North Hykeham CC,15632,Standard non-London area budget for eight months,5854.94,9777.06,94266,Standard non-London area budget for eight months,47195.97,47070.03,0,,0,0,59698,"Standard non-London area budget plus an uplift of £5,748.00 for staff redundancy",36335.91,23362.09,89386.82,5900,Standard budget for an MP who owns their own property and is claiming the associated costs only (such as utilities) for eight months,4019.94,1880.06,0,3563.31,0,0,7583.25,96970.07,4054
Stephen Pound,Ealing North BC,26100,Standard London area budget,13297.45,12802.55,148500,Standard London area budget,136774.52,11725.48,0,,0,0,0,,0,0,150071.97,0,,0,0,0,2545.15,0,0,2545.15,152617.12,161
Stephen Timms,East Ham BC,26100,Standard London area budget,19010.074,7089.926,148500,Standard London area budget,134189.99,14310.01,0,,0,0,0,,0,0,153200.06,0,,0,0,0,1578.54,0,0,1578.54,154778.60,163
Stephen Twigg,"Liverpool, West Derby BC",23450,Standard non-London area budget,22476.38,973.62,141400,Standard non-London area budget,141400.00,0.00,0,,0,0,0,,0,0,163876.38,11360,Standard budget for renting a property in constituency band D,6321.03,5038.97,0,7541.95,0,0,13862.98,177739.36,167
Steve Baker,Wycombe CC,23450,Standard non-London area budget,12659.138,10790.862,157099.73,"Standard non-London area budget, plus an uplift of £15,699.73 for staff absence",139042.13,18057.60,0,,0,0,0,,0,0,151701.27,0,,0,0,0,79.24,0,0,79.24,151780.51,4064
Steve Brine,Winchester CC,23450,Standard non-London area budget,20299.394,3150.606,159445.91,"Standard non-London area budget, plus an uplift of £18,045.91 for staff absence",146254.73,13191.18,0,,0,0,0,,0,0,166554.12,14740.95,Hotels,14740.95,0,0,4326.6,0,47.33,19114.88,185669.00,4067
Steve Double,St Austell and Newquay CC,23450,Standard non-London area budget,22248.43551,1201.56449,141400,Standard non-London area budget,139849.94,1550.06,586.25,"The full budget amount of £6,000 covers one year from the date of the MP's election. £5,413.75 covered the spend for 2015-16, and the remaining £586.25 was available to spend in 2016-17, until 7th May 2016.",343.19,243.06,0,,0,0,162441.57,20610,Standard budget for renting a property in the London area,19485.73,1124.27,0,10236.35,0,0,29722.08,192163.65,4452
Steve Reed,Croydon North BC,26100,Standard London area budget,25864.128,235.872,148500,Standard London area budget,145249.66,3250.34,0,,0,0,0,,0,0,171113.79,0,,0,0,0,20.6,0,0,20.6,171134.39,4268
Steve Rotheram,"Liverpool, Walton BC",23450,Standard non-London area budget,13069.3,10380.7,141400,Standard non-London area budget,105090.57,36309.43,0,,0,0,0,,0,0,118159.87,21822.48,"Standard London area budget, plus an uplift for one dependant for six months",21822.48,0,0,7190.08,0,0,29012.56,147172.43,4035
Steven Paterson,Stirling CC,23450,Standard non-London area budget,22488.306,961.694,141400,Standard non-London area budget,140672.60,727.40,290.5,"The full budget amount of £6,000 covers one year from the date of the MP's election. £5,709.50 covered the spend for 2015-16, and the remaining £290.50 was available to spend in 2016-17, until 7th May 2016.",177,113.5,0,,0,0,163337.91,20610,Standard budget for renting a property in the London area,20610,0,0,43882.84,0,0,64492.84,227830.75,4392
Stewart Hosie,Dundee East BC,23450,Standard non-London area budget,17910.272,5539.728,141400,Standard non-London area budget,127558.80,13841.20,0,,0,0,0,,0,0,145469.07,23035,"Standard budget for renting a property in the London area, plus an uplift to cover the cost of one dependant",21706.12,1328.88,0,26559.33,0,1654.5,49919.95,195389.02,1514
Stewart Jackson,Peterborough BC,23450,Standard non-London area budget,15204.574,8245.426,150724.56,"Standard non-London area budget plus an uplift of £9,324.56 for staff absence",112381.17,38343.39,0,,0,0,0,,0,0,127585.74,518.1,Hotels,518.1,0,0,18230.84,0,0,18748.94,146334.68,1551
Stewart McDonald,Glasgow South BC,23450,Standard non-London area budget,20118.63,3331.37,141400,Standard non-London area budget,138400.77,2999.23,1.26,"The full budget amount of £6,000 covers one year from the date of the MP's election. £5,998.74 covered the spend for 2015-16, and the remaining £1.26 was available to spend in 2016-17, until 7th May 2016.",0,1.26,0,,0,0,158519.40,20610,Standard budget for renting a property in the London area,20317.73,292.27,0,29139.63,0,0,49457.36,207976.76,4461
Stuart Andrew,Pudsey BC,23450,Standard non-London area budget,23450,0,141400,Standard non-London area budget,134859.28,6540.72,0,,0,0,0,,0,0,158309.28,20610,Standard budget for renting a property in the London area,19124.22,1485.78,0,6600.69,0,0,25724.91,184034.19,4032
Stuart Donaldson,West Aberdeenshire and Kincardine CC,23450,Standard non-London area budget,17848.05,5601.95,141400,Standard non-London area budget,117258.01,24141.99,2774.5,"The full budget amount of £6,000 covers one year from the date of the MP's election. £3,225.50 covered the spend for 2015-16, and the remaining £2,774.50 was available to spend in 2016-17, until 7th May 2016.",0,2774.5,0,,0,0,135106.06,20610,Standard budget for renting a property in the London area,10336.11,10273.89,0,33818.97,0,0,44155.08,179261.14,4377
Stuart McDonald,"Cumbernauld, Kilsyth and Kirkintilloch East CC",23450,Standard non-London area budget,20707.644,2742.356,141400,Standard non-London area budget,135695.76,5704.24,3.92,"The full budget amount of £6,000 covers one year from the date of the MP's election. £5,996.08 covered the spend for 2015-16, and the remaining £3.92 was available to spend in 2016-17, until 7th May 2016.",0,3.92,0,,0,0,156403.40,20610,Standard budget for renting a property in the London area,18488.77,2121.23,0,20499,0,0,38987.77,195391.17,4393
Sue Hayman,Workington CC,23450,Standard non-London area budget,9453.836,13996.164,141400,Standard non-London area budget,129438.34,11961.66,2136.42,"The full budget amount of £6,000 covers one year from the date of the MP's election. £3,863.58 covered the spend for 2015-16, and the remaining £2,136.42 was available to spend in 2016-17, until 7th May 2016.",0,2136.42,0,,0,0,138892.18,20610,Standard budget for renting a property in the London area,20561.89,48.11,0,7544.4,0,0,28106.29,166998.47,4395
Suella Braverman,Fareham CC,23450,Standard non-London area budget,17389.95,6060.05,141400,Standard non-London area budget,124724.21,16675.79,935.86,"The full budget amount of £6,000 covers one year from the date of the MP's election. £5,064.14 covered the spend for 2015-16, and the remaining £935.86 was available to spend in 2016-17, until 7th May 2016.",300.16,635.7,0,,0,0,142414.32,12810,Standard budget for renting a property in constituency band C,11907.29,902.71,0,4258.79,0,0,16166.08,158580.40,4475
Susan Jones,Clwyd South CC,23450,Standard non-London area budget,13076.63,10373.37,144457.76,"Standard non-London area budget, plus an uplift of £3,057.76 for staff redundancy",116107.38,28350.38,0,,0,0,0,,0,0,129184.01,8850,Standard budget for an MP who owns their own property and is claiming the associated costs only (such as utilities),2349.81,6500.19,0,4332.9,0,0,6682.71,135866.72,3956
Sylvia Hermon,North Down,23450,Standard non-London area budget,13038.21,10411.79,141400,Standard non-London area budget,108664.71,32735.29,0,,0,0,0,,0,0,121702.92,9278.69,Hotels,9278.69,0,0,25951.76,0,0,35230.45,156933.37,1437
Tania Mathias,Twickenham BC,26100,Standard London area budget,25653.014,446.986,148500,Standard London area budget,131355.61,17144.39,4498.04,"The full budget amount of £6,000 covers one year from the date of the MP's election. £1,501.96 covered the spend for 2015-16, and the remaining £4,498.04 was available to spend in 2016-17, until 7th May 2016.",0,4498.04,0,,0,0,157008.62,0,,0,0,0,0,0,0,0,157008.62,4404
Tasmina Ahmed-Sheikh,Ochil and South Perthshire CC,23450,Standard non-London area budget,20997.986,2452.014,141400,Standard non-London area budget,141295.21,104.79,282.26,"The full budget amount of £6,000 covers one year from the date of the MP's election. £5,717.74 covered the spend for 2015-16, and the remaining £282.26 was available to spend in 2016-17, until 7th May 2016.",0,282.26,0,,0,0,162293.20,17250,Hotels,17250,0,0,47188.07,0,381.25,64819.32,227112.52,4427
